JANDK STATE CABLE CAR CORPORATION,https://jktenders.gov.in,1
Jakeda,https://jktenders.gov.in,1
Bhopal City Link Limited,https://mptenders.gov.in,1
Central University of Kerala,https://eprocure.gov.in,1
Panjab University,https://etenders.chd.nic.in,1
Regional Institute of Medical Sciences,https://eprocure.gov.in,1
M.P. Bhoj (Open) University,https://mptenders.gov.in,1
"Directorate of Archives, Mumbai",https://mahatenders.gov.in,1
Institute of Human Resources Development,https://etenders.kerala.gov.in,1
Centre for Marine Living Resources and Ecology,https://eprocure.gov.in,1
CAPEX,https://etenders.kerala.gov.in,1
Directorate of Civil Aviation,https://etender.up.nic.in,1
Government Medical College and Hospital,https://etenders.chd.nic.in,1
DR. B.C. ROY PGIPS,https://wbtenders.gov.in,1
SWACH PROJECT,https://eproc.rajasthan.gov.in,1
Ratnagiri Gas and Power Pvt. Ltd.,https://etenders.gov.in,1
PMGSY Kashmir and CE PW (R and B) Kashmir,https://pmgsytenders.gov.in,1
Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),https://uktenders.gov.in,1
"Health Care,Human Service and Family welfare dept",https://sikkimtender.gov.in,1
Assam State Disaster Management Authority,https://assamtenders.gov.in,1
Rehabilitation Plantations Ltd.,https://etenders.kerala.gov.in,1
"Raj.Tribal Area Dev. Co-op. fed. Ltd.,Udaipur",https://eproc.rajasthan.gov.in,1
Raj. Rajya Tilhan Utpadak Sahkari Sangh Ltd,https://eproc.rajasthan.gov.in,1
Rajasthan Subordinate and Ministerial Services Selection Board,https://eproc.rajasthan.gov.in,1
THE STATE FISHERIES DEVELOPMENT CORPORATION LTD,https://wbtenders.gov.in,1
National Institute of Technology Agartala,https://eprocure.gov.in,1
National Archives of India,https://eprocure.gov.in,1
Director Industries (MSME),https://uktenders.gov.in,1
Director (ICDS),https://uktenders.gov.in,1
DR. BHIMRAO AMBEDKAR LAW UNIVERSITY- JAIPUR,https://eproc.rajasthan.gov.in,1
Devasthan Department,https://eproc.rajasthan.gov.in,1
Manipur State Power Company Ltd,https://manipurtenders.gov.in,1
Directorate of Forensic Science Assam,https://assamtenders.gov.in,1
Directorate of Factories and Boilers,https://etenders.kerala.gov.in,1
Uttar Pradesh Urdu Akademi,https://etender.up.nic.in,1
UPTRON Powertronics Limited,https://etender.up.nic.in,1
UP State Tourism Development Corporation Ltd.,https://etender.up.nic.in,1
U.P. Power Transmission Corporation Ltd.,https://etender.up.nic.in,1
U P Kaushal Vikas Mission,https://etender.up.nic.in,1
UP Council of Sugarcane Research Shahjahanpur,https://etender.up.nic.in,1
U.P. Beej Vikas Nigam,https://etender.up.nic.in,1
The Kisan Sahkari Chini Mills Ltd. Sheikhupur Budaun,https://etender.up.nic.in,1
The Kisan Sahkari Chini Mills Ltd Sathiaon Azamgarh UP,https://etender.up.nic.in,1
The Kisan Sahkari Chini Mills Ltd. Puranpur Pilibhit,https://etender.up.nic.in,1
The Kisan Sahkari Chini Mills Ltd. Kaimganj Farrukhabad,https://etender.up.nic.in,1
The Kisan Co-operative Sugar Factory Ltd. Sarsawa Saharanpur,https://etender.up.nic.in,1
The Ganga Kisan Sahkari Chini Mills Ltd. Morna Muzaffarnagar,https://etender.up.nic.in,1
State Innovations in Family Planning Services Project Agency (SIFPSA),https://etender.up.nic.in,1
Shreetron India Limited,https://etender.up.nic.in,1
PWD - Externally Aided Projects (World Bank Tenders),https://etender.up.nic.in,1
Mahatma Jyotiba Phule Rohilkhand University Bareilly,https://etender.up.nic.in,1
Kanpur Development Authority,https://etender.up.nic.in,1
Information And Public Relation Department UP,https://etender.up.nic.in,1
Director Department Basic Education(Camp Office),https://etender.up.nic.in,1
Delhi Legislative Assembly Secretariat,https://govtprocurement.delhi.gov.in,1
Orissa State Housing Board,https://tendersodisha.gov.in,1
COLLECTOR AURANGABAD,https://mahatenders.gov.in,1
Directorate of Skill Development,https://mptenders.gov.in,1
HIGH COURT CALCUTTA,https://wbtenders.gov.in,1
Central Council for Research in Homoeopathy,https://eprocure.gov.in,1
Assam Power Generation Company Limited APGCL - ADB,https://assamtenders.gov.in,1
DEPARTMENT OF CIVIL DEFENCE,https://wbtenders.gov.in,1
Shri Siddhivinayak Ganapati Temple Trust,https://mahatenders.gov.in,1
Intelligent Communication Systems India Ltd,https://govtprocurement.delhi.gov.in,1
VC-Uttrakhand Technical University Dehradun,https://uktenders.gov.in,1
The Malappuram Cooperative Spinning Mills Ltd,https://etenders.kerala.gov.in,1
Secondary Education - Director,https://eproc.rajasthan.gov.in,1
Executive Officer Nagar Palika Parishad Vikasnagar (Dehradun),https://uktenders.gov.in,1
"Police Modernisation(PM),MHA",https://eprocure.gov.in,1
Addl Director General of Police,https://tripuratenders.gov.in,1
Buildings and Housing Department,https://sikkimtender.gov.in,1
Professional Examination Board,https://mptenders.gov.in,1
Ministry of Statistics and Programme Implementation,https://eprocure.gov.in,1
Ministry of Home Affairs,https://eprocure.gov.in,1
Irrigation and Command Area Development Department,https://eprocure.gov.in,1
High Power Committee for the Implementation of Sabarimala Master Plan,https://etenders.kerala.gov.in,1
Public Works Roads Department-Externally Aided Project,https://assamtenders.gov.in,1
Controller of Legal Metrology,https://etenders.kerala.gov.in,1
Christ College Irinjalakuda,https://etenders.kerala.gov.in,1
All India Institute of Medical Sciences-Gorakhpur,https://eprocure.gov.in,1
Puducherry Slum Clearance Board,https://pudutenders.gov.in,1
"Deep Chand Bandhu Hospital , Ashok Vihar",https://govtprocurement.delhi.gov.in,1
State Health Society (SHS) Andaman and Nicobar Islands,https://eprocure.andaman.gov.in,1
Directorate of Animal Husbandry and Veterinary Services,https://eprocure.andaman.gov.in,1
RAJASTHAN STATE AIDS CONTROL SOCIETY,https://eproc.rajasthan.gov.in,1
Aligarh Development Authority,https://etender.up.nic.in,1
The Pharmaceutical Corporation (IM) Kerala Ltd (OUSHADHI),https://etenders.kerala.gov.in,1
WEST BENGAL UNIVERSITY OF ANIMAL AND FISHERY SCIENCES,https://wbtenders.gov.in,1
HCM- Rajasthan State Institute of Public Adminstration,https://eproc.rajasthan.gov.in,1
Rewa Ultra Mega Solar Limited,https://mptenders.gov.in,1
Ministry Of Road Transport and Highways - World Bank Tenders,https://eprocure.gov.in,1
District Administration West Tripura,https://tripuratenders.gov.in,1
Directorate of Fisharies,https://tripuratenders.gov.in,1
Maulana Azad National Urdu University,https://eprocure.gov.in,1
Managing Director (M.D)- Bihar Rajya Pul Nirman Nigam Ltd- Patna,https://eprocure.gov.in,1
Haffkine Ajintha Pharmaceuticals Ltd. Mumbai,https://mahatenders.gov.in,1
Indian Institute of Management Indore,https://eprocure.gov.in,1
KITCO,https://etenders.kerala.gov.in,1
Jammu and Kashmir Service Selection Board,https://jktenders.gov.in,1
Zila Parishad Hazaribagh,https://jharkhandtenders.gov.in,1
Board of Apprenticeship Training (Southern Region),https://eprocure.gov.in,1
Pr. Chief Conservator of Forest and Head of Forest Force,https://assamtenders.gov.in,1
Information and Public Relations Department,https://assamtenders.gov.in,1
HP Horticultural Produce Marketing and Processing Corporation Ltd.,https://hptenders.gov.in,1
Commercial Taxes,https://etenders.kerala.gov.in,1
C - DIT,https://etenders.kerala.gov.in,1
ASSAM CANCER CARE FOUNDATION,https://assamtenders.gov.in,1
All India Council for Technical Education,https://eprocure.gov.in,1
Narendra Deva University of Agriculture and Technology,https://etender.up.nic.in,1
Lucknow City Transport Service Ltd.,https://etender.up.nic.in,1
Kisan Sahkari Chini Mills Ltd. Powayan (Shahjahanpur),https://etender.up.nic.in,1
Directorate of School Education,https://pudutenders.gov.in,1
Agartala Smart City Ltd. (Urban Development Dept),https://tripuratenders.gov.in,1
GM (The Bazpur Co-operative Sugar Factory Ltd.),https://uktenders.gov.in,1
Maharashtra Prison Department Pune,https://mahatenders.gov.in,1
Pt. Khushilal Sharma Government (Autonomous) Ayurveda College and Institute,https://mptenders.gov.in,1
Directorate of Geology and Mining,https://mptenders.gov.in,1
Central Soil and Materials Research Station,https://eprocure.gov.in,1
Secretary (Uttarakhand Organic Commodity Board Dehradun),https://uktenders.gov.in,1
Municipal Commissioner Nagar Nigam Haridwar,https://uktenders.gov.in,1
Vardhaman Mahaveer Open University-Kota,https://eproc.rajasthan.gov.in,1
Raj. Urban Infrastructure Development Project,https://eproc.rajasthan.gov.in,1
Directorate of Treasuries and Accounts,https://eproc.rajasthan.gov.in,1
National Health Authority,https://eprocure.gov.in,1
Directorate of Primary Education Pune,https://mahatenders.gov.in,1
UNIVERSITY OF CALCUTTA,https://wbtenders.gov.in,1
Kerala State Bharat Scouts and Guides,https://etenders.kerala.gov.in,1
Kerala Rural Water Supply and Sanitation Agency,https://etenders.kerala.gov.in,1
District Nirmithikendra Kasaragod,https://etenders.kerala.gov.in,1
Directorate Of Social Welfare,https://eprocure.andaman.gov.in,1
Allahabad State University Allahabad,https://etender.up.nic.in,1
Executive Officer Nagar Panchayat Nandprayag (Chamoli),https://uktenders.gov.in,1
CMO Chamoli (Gopeshwar),https://uktenders.gov.in,1
DISTRICT COLLECTOR JAISALMER,https://eproc.rajasthan.gov.in,1
Vasantrao Naik Marathwada Agricultural University Parbhani,https://mahatenders.gov.in,1
All India Institute of Speech and Hearing,https://eprocure.gov.in,1
Department of Labour and Welfare,https://assamtenders.gov.in,1
Department of Education,https://govtprocurement.delhi.gov.in,1
"Technical Education Rajasthan, Jodhpur",https://eproc.rajasthan.gov.in,1
The Kerala Land Development Corporation Ltd,https://etenders.kerala.gov.in,1
Board of Revenue Rajasthan,https://eproc.rajasthan.gov.in,1
St Josephs College Irinjalakkuda,https://etenders.kerala.gov.in,1
VMMC and Safdarjung Hospital,https://eprocure.gov.in,1
WEST BENGAL POLLUTION CONTROL BOARD,https://wbtenders.gov.in,1
UTTAR BANGA KRISHI VISWAVIDYALAYA,https://wbtenders.gov.in,1
Lok Sabha Secretariat,https://eprocure.gov.in,1
JKBOSE,https://jktenders.gov.in,1
COLLECTOR RATNAGIRI,https://mahatenders.gov.in,1
COLLECTOR JALGAON,https://mahatenders.gov.in,1
Kannur University,https://etenders.kerala.gov.in,1
DISTRICT MAGISTRATE NORTH 24 PARGANAS,https://wbtenders.gov.in,1
Directorate of Treasuries,https://etenders.kerala.gov.in,1
Director Horticulture and Soil Conservation,https://tripuratenders.gov.in,1
SRINIKETAN SANTINIKETAN DEVELOPMENT AUTHORITY,https://wbtenders.gov.in,1
Department of Finance,https://eproc.punjab.gov.in,1
Co-Operative Academy of Professional Education,https://etenders.kerala.gov.in,1
Hindustan Salts Limited,https://eprocure.gov.in,1
Kerala State Coir Corporation Ltd.,https://etenders.kerala.gov.in,1
District Nirmithi Kendra Malappuram,https://etenders.kerala.gov.in,1
Registrar of Cooperative Societies,https://tripuratenders.gov.in,1
Directorate of Food Civil Supplies and CA,https://tripuratenders.gov.in,1
Sree Kerala Varma College Thrissur,https://etenders.kerala.gov.in,1
WEST BENGAL MINERAL DEVELOPMENT AND TRADING CORP. LTD,https://wbtenders.gov.in,1
WBSIDCL,https://wbtenders.gov.in,1
K Karunakaran Memmorial Cooperative Spinning Mills Ltd,https://etenders.kerala.gov.in,1
Finance Department - World Bank Tenders,https://assamtenders.gov.in,1
Directorate of Agriculture and Assam Seed Corporation,https://assamtenders.gov.in,1
Rajasthan State Seeds Corp. Ltd,https://eproc.rajasthan.gov.in,1
Rajasthan State Open School -Jaipur,https://eproc.rajasthan.gov.in,1
Executive Officer Nagar Panchayat Pipalkoti (Chamoli),https://uktenders.gov.in,1
WEST BENGAL KHADI AND VILLAGE INDUSTRIES BOARD,https://wbtenders.gov.in,1
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya - Gwalior,https://mptenders.gov.in,1
CE Megalift Projects Bhubaneswar,https://tendersodisha.gov.in,1
Guru Ghasidas Vishwavidyalaya,https://eprocure.gov.in,1
Kerala State IT Infrastructure Ltd,https://etenders.kerala.gov.in,1
Department of Industrial Policy and Promotion,https://eprocure.gov.in,1
Kerala Rail Development Corporation Ltd.,https://etenders.kerala.gov.in,1
Delhi Police,https://eprocure.gov.in,1
India Infrastructure Finance Company Limited,https://etenders.gov.in,1
IT Dept,https://jharkhandtenders.gov.in,1
DEPARTMENT OF PASCHIMANCHAL UNNAYAN AFFAIRS,https://wbtenders.gov.in,1
BENFED - THE WEST BENGAL STATE CO-OPERATIVE MARKETING FEDERATION LIMITED,https://wbtenders.gov.in,1
Uttar Pradesh Education For All Project Board,https://etender.up.nic.in,1
U.P. Building and Other Construction Workers Welfare Board,https://etender.up.nic.in,1
Shri Kashi Vishwanath Special Area Development Board,https://etender.up.nic.in,1
Sarjoo Sahkari Chini Mills Limited,https://etender.up.nic.in,1
